,isced11,genero,edad,edad_ingresos,geo,periodo,satisfaccion_general,mediana_ingresos,media_ingresos,no_afrontar_imprevistos(%)
12901,TOTAL,F,Y25-29,Y25-49,AT,2022-01-01,8.0,28176.0,30329.0,19.0
12902,TOTAL,F,Y25-29,Y25-49,AT,2023-01-01,7.9,32412.0,35000.0,22.8
12903,TOTAL,F,Y25-29,Y25-49,AT,2024-01-01,7.7,33329.0,36723.0,20.9
12904,TOTAL,F,Y25-29,Y25-49,BE,2021-01-01,7.8,27548.0,28638.0,22.3
12905,TOTAL,F,Y25-29,Y25-49,BE,2022-01-01,7.7,29737.0,30782.0,22.7
12906,TOTAL,F,Y25-29,Y25-49,BE,2023-01-01,7.8,31365.0,32403.0,21.5
12907,TOTAL,F,Y25-29,Y25-49,BE,2024-01-01,7.6,33266.0,33937.0,21.5
12908,TOTAL,F,Y25-29,Y25-49,BG,2021-01-01,6.4,5691.0,7547.0,36.4
12909,TOTAL,F,Y25-29,Y25-49,BG,2022-01-01,6.1,5940.0,7384.0,42.4
12910,TOTAL,F,Y25-29,Y25-49,BG,2023-01-01,6.6,7150.0,8698.0,46.7
12911,TOTAL,F,Y25-29,Y25-49,BG,2024-01-01,7.0,8578.0,10560.0,45.6
12912,TOTAL,F,Y25-29,Y25-49,CY,2021-01-01,7.3,17055.0,19454.0,43.4
12913,TOTAL,F,Y25-29,Y25-49,CY,2022-01-01,7.5,18654.0,20741.0,39.7
12914,TOTAL,F,Y25-29,Y25-49,CY,2023-01-01,7.6,19527.0,22493.0,37.6
12915,TOTAL,F,Y25-29,Y25-49,CY,2024-01-01,7.7,21577.0,24862.0,34.8
12916,TOTAL,F,Y25-29,Y25-49,CZ,2021-01-01,7.8,11487.0,12728.0,18.1
12917,TOTAL,F,Y25-29,Y25-49,CZ,2022-01-01,7.8,13059.0,14474.0,17.5
12918,TOTAL,F,Y25-29,Y25-49,CZ,2023-01-01,7.9,14652.0,16182.0,19.7
12919,TOTAL,F,Y25-29,Y25-49,CZ,2024-01-01,7.8,15917.0,17121.0,19.2
12920,TOTAL,F,Y25-29,Y25-49,DE,2021-01-01,7.41,26370.0,30832.0,32.3
12921,TOTAL,F,Y25-29,Y25-49,DE,2022-01-01,6.6,26371.0,29889.0,33.9
12922,TOTAL,F,Y25-29,Y25-49,DE,2023-01-01,7.3,27774.0,31482.0,35.0
12923,TOTAL,F,Y25-29,Y25-49,DE,2024-01-01,7.1,29426.0,33478.0,32.2
12924,TOTAL,F,Y25-29,Y25-49,DK,2021-01-01,7.4,33693.0,35791.0,19.5
12925,TOTAL,F,Y25-29,Y25-49,DK,2022-01-01,7.4,34950.0,37311.0,20.2
12926,TOTAL,F,Y25-29,Y25-49,DK,2023-01-01,7.4,35013.0,36725.0,23.1
12927,TOTAL,F,Y25-29,Y25-49,DK,2024-01-01,7.6,36287.0,38243.0,21.1
12928,TOTAL,F,Y25-29,Y25-49,EE,2021-01-01,7.7,14903.0,16315.0,27.1
12929,TOTAL,F,Y25-29,Y25-49,EE,2022-01-01,7.7,17760.0,19812.0,31.3
12930,TOTAL,F,Y25-29,Y25-49,EE,2023-01-01,7.7,17721.0,19482.0,30.2
12931,TOTAL,F,Y25-29,Y25-49,EE,2024-01-01,7.4,18492.0,20544.0,34.7
12932,TOTAL,F,Y25-29,Y25-49,EL,2021-01-01,7.0,8850.0,10028.0,46.3
12933,TOTAL,F,Y25-29,Y25-49,EL,2022-01-01,7.1,9848.0,11053.0,43.6
12934,TOTAL,F,Y25-29,Y25-49,EL,2023-01-01,7.2,10334.0,12024.0,44.3
12935,TOTAL,F,Y25-29,Y25-49,EL,2024-01-01,7.2,11347.0,12948.0,43.9
12936,TOTAL,F,Y25-29,Y25-49,ES,2021-01-01,7.3,16010.0,17826.0,33.4
12937,TOTAL,F,Y25-29,Y25-49,ES,2022-01-01,7.4,16794.0,19069.0,35.5
12938,TOTAL,F,Y25-29,Y25-49,ES,2023-01-01,7.3,18295.0,20434.0,37.1
12939,TOTAL,F,Y25-29,Y25-49,ES,2024-01-01,7.4,18941.0,21327.0,35.9
12940,TOTAL,F,Y25-29,Y25-49,EU27_2020,2021-01-01,7.41,18761.0,21105.0,29.45
12941,TOTAL,F,Y25-29,Y25-49,EU27_2020,2022-01-01,7.3,19570.0,21789.0,30.19
12942,TOTAL,F,Y25-29,Y25-49,EU27_2020,2023-01-01,7.5,20956.0,23300.0,30.65
12943,TOTAL,F,Y25-29,Y25-49,EU27_2020,2024-01-01,7.4,22280.0,24786.0,29.68
12944,TOTAL,F,Y25-29,Y25-49,FI,2021-01-01,8.0,27613.0,29861.0,23.5
12945,TOTAL,F,Y25-29,Y25-49,FI,2022-01-01,7.8,28686.0,31438.0,23.2
12946,TOTAL,F,Y25-29,Y25-49,FI,2023-01-01,7.4,29808.0,32691.0,26.0
12947,TOTAL,F,Y25-29,Y25-49,FI,2024-01-01,7.4,30800.0,33163.0,27.3
12948,TOTAL,F,Y25-29,Y25-49,FR,2021-01-01,7.0,23250.0,26604.0,27.6
12949,TOTAL,F,Y25-29,Y25-49,FR,2022-01-01,7.2,23611.0,26465.0,31.4
12950,TOTAL,F,Y25-29,Y25-49,FR,2023-01-01,7.5,24827.0,27649.0,29.4
12951,TOTAL,F,Y25-29,Y25-49,FR,2024-01-01,7.3,26490.0,29864.0,29.4
12952,TOTAL,F,Y25-29,Y25-49,HR,2021-01-01,7.5,8988.0,9908.0,46.5
12953,TOTAL,F,Y25-29,Y25-49,HR,2022-01-01,7.5,9844.0,10667.0,44.8
12954,TOTAL,F,Y25-29,Y25-49,HR,2023-01-01,8.0,10840.0,11953.0,41.4
12955,TOTAL,F,Y25-29,Y25-49,HR,2024-01-01,8.2,13603.0,14655.0,34.9
12956,TOTAL,F,Y25-29,Y25-49,HU,2021-01-01,7.1,7130.0,7785.0,34.8
12957,TOTAL,F,Y25-29,Y25-49,HU,2022-01-01,7.3,7206.0,8119.0,33.7
12958,TOTAL,F,Y25-29,Y25-49,HU,2023-01-01,7.6,7981.0,9021.0,31.5
12959,TOTAL,F,Y25-29,Y25-49,HU,2024-01-01,7.7,9283.0,10327.0,28.6
12960,TOTAL,F,Y25-29,Y25-49,IE,2021-01-01,7.0,30331.0,33084.0,29.1
12961,TOTAL,F,Y25-29,Y25-49,IE,2022-01-01,6.8,31099.0,33952.0,33.1
12962,TOTAL,F,Y25-29,Y25-49,IE,2023-01-01,7.5,31388.0,35185.0,34.4
12963,TOTAL,F,Y25-29,Y25-49,IE,2024-01-01,7.7,34613.0,38394.0,31.5
12964,TOTAL,F,Y25-29,Y25-49,IT,2021-01-01,7.3,16950.0,19328.0,32.7
12965,TOTAL,F,Y25-29,Y25-49,IT,2022-01-01,7.4,18092.0,20672.0,32.9
12966,TOTAL,F,Y25-29,Y25-49,IT,2023-01-01,7.3,19500.0,22203.0,28.8
12967,TOTAL,F,Y25-29,Y25-49,IT,2024-01-01,7.5,20304.0,22995.0,29.9
12968,TOTAL,F,Y25-29,Y25-49,LT,2021-01-01,7.5,10982.0,13183.0,36.4
12969,TOTAL,F,Y25-29,Y25-49,LT,2022-01-01,7.8,11624.0,14282.0,39.3
12970,TOTAL,F,Y25-29,Y25-49,LT,2023-01-01,8.1,12980.0,15739.0,40.5
12971,TOTAL,F,Y25-29,Y25-49,LT,2024-01-01,8.0,14697.0,17045.0,41.3
12972,TOTAL,F,Y25-29,Y25-49,LU,2021-01-01,7.4,42546.0,46922.0,21.3
12973,TOTAL,F,Y25-29,Y25-49,LU,2022-01-01,7.1,46014.0,49497.0,18.8
12974,TOTAL,F,Y25-29,Y25-49,LU,2023-01-01,7.1,48290.0,54831.0,24.1
12975,TOTAL,F,Y25-29,Y25-49,LU,2024-01-01,7.1,50769.0,58280.0,22.5
12976,TOTAL,F,Y25-29,Y25-49,LV,2021-01-01,7.1,10878.0,12652.0,41.9
12977,TOTAL,F,Y25-29,Y25-49,LV,2022-01-01,7.3,11565.0,13457.0,44.1
12978,TOTAL,F,Y25-29,Y25-49,LV,2023-01-01,7.4,12860.0,14665.0,44.8
12979,TOTAL,F,Y25-29,Y25-49,LV,2024-01-01,7.1,14755.0,16626.0,45.2
12980,TOTAL,F,Y25-29,Y25-49,MT,2021-01-01,7.6,19262.0,22092.0,15.7
12981,TOTAL,F,Y25-29,Y25-49,MT,2022-01-01,7.7,20033.0,23910.0,15.4
12982,TOTAL,F,Y25-29,Y25-49,MT,2023-01-01,7.3,21349.0,24410.0,15.9
12983,TOTAL,F,Y25-29,Y25-49,MT,2024-01-01,7.6,23099.0,26041.0,18.3
12984,TOTAL,F,Y25-29,Y25-49,NL,2021-01-01,7.5,30493.0,32240.0,15.1
12985,TOTAL,F,Y25-29,Y25-49,NL,2022-01-01,7.5,31959.0,33501.0,14.7
12986,TOTAL,F,Y25-29,Y25-49,NL,2023-01-01,7.4,31547.0,34006.0,15.9
12987,TOTAL,F,Y25-29,Y25-49,NL,2024-01-01,7.5,34689.0,36989.0,17.0
12988,TOTAL,F,Y25-29,Y25-49,NO,2021-01-01,7.3,36357.0,38629.0,23.4
12989,TOTAL,F,Y25-29,Y25-49,NO,2022-01-01,7.7,39231.0,42807.0,22.0
12990,TOTAL,F,Y25-29,Y25-49,NO,2023-01-01,7.6,42073.0,44611.0,24.2
12991,TOTAL,F,Y25-29,Y25-49,NO,2024-01-01,7.5,40447.0,42305.0,23.7
12992,TOTAL,F,Y25-29,Y25-49,PL,2021-01-01,8.0,8871.0,9853.0,24.7
12993,TOTAL,F,Y25-29,Y25-49,PL,2022-01-01,8.2,9593.0,10682.0,27.3
12994,TOTAL,F,Y25-29,Y25-49,PL,2023-01-01,7.9,10704.0,11970.0,26.0
12995,TOTAL,F,Y25-29,Y25-49,PL,2024-01-01,7.8,12624.0,13788.0,23.0
12996,TOTAL,F,Y25-29,Y25-49,PT,2021-01-01,7.41,11590.0,13233.0,31.2
12997,TOTAL,F,Y25-29,Y25-49,PT,2022-01-01,7.5,11400.0,13040.0,29.9
12998,TOTAL,F,Y25-29,Y25-49,PT,2023-01-01,7.5,12378.0,14610.0,30.5
12999,TOTAL,F,Y25-29,Y25-49,PT,2024-01-01,7.5,13334.0,15111.0,28.7
13000,TOTAL,F,Y25-29,Y25-49,RO,2021-01-01,7.9,5549.0,6105.0,47.3
13001,TOTAL,F,Y25-29,Y25-49,RO,2022-01-01,8.0,5979.0,6501.0,47.9
13002,TOTAL,F,Y25-29,Y25-49,RO,2023-01-01,7.9,7057.0,7608.0,46.4
13003,TOTAL,F,Y25-29,Y25-49,RO,2024-01-01,8.0,8494.0,9012.0,40.1
13004,TOTAL,F,Y25-29,Y25-49,SE,2021-01-01,7.7,26644.0,27886.0,18.4
13005,TOTAL,F,Y25-29,Y25-49,SE,2022-01-01,7.3,27885.0,29234.0,21.2
13006,TOTAL,F,Y25-29,Y25-49,SE,2023-01-01,7.3,28281.0,29721.0,21.9
13007,TOTAL,F,Y25-29,Y25-49,SE,2024-01-01,7.3,27778.0,29165.0,22.5
13008,TOTAL,F,Y25-29,Y25-49,SI,2021-01-01,7.9,16382.0,17432.0,24.6
13009,TOTAL,F,Y25-29,Y25-49,SI,2022-01-01,8.2,17539.0,18557.0,24.6
13010,TOTAL,F,Y25-29,Y25-49,SI,2023-01-01,8.3,18806.0,19924.0,22.7
13011,TOTAL,F,Y25-29,Y25-49,SI,2024-01-01,8.2,20701.0,22040.0,23.2
13012,TOTAL,F,Y25-29,Y25-49,SK,2021-01-01,7.6,8780.0,8997.0,27.0
13013,TOTAL,F,Y25-29,Y25-49,SK,2022-01-01,7.7,9067.0,9411.0,27.0
13014,TOTAL,F,Y25-29,Y25-49,SK,2023-01-01,7.9,9282.0,9356.0,29.3
13015,TOTAL,F,Y25-29,Y25-49,SK,2024-01-01,8.0,9994.0,10396.0,28.2
13016,TOTAL,F,Y25-29,Y25-49,TR,2021-01-01,5.7,2867.0,4014.0,33.4
13017,TOTAL,F,Y25-29,Y25-49,TR,2022-01-01,5.4,2942.0,4382.0,31.1
13018,TOTAL,F,Y25-29,Y25-49,TR,2023-01-01,5.7,3168.0,4655.0,31.8
13019,TOTAL,F,Y25-29,Y25-49,TR,2024-01-01,5.9,4511.0,6689.0,26.8
13020,TOTAL,F,Y25-34,Y25-49,AT,2021-01-01,8.2,27422.0,29583.0,18.6
13021,TOTAL,F,Y25-34,Y25-49,AT,2022-01-01,8.0,28176.0,30329.0,19.0
13022,TOTAL,F,Y25-34,Y25-49,AT,2023-01-01,7.8,32412.0,35000.0,22.8
13023,TOTAL,F,Y25-34,Y25-49,AT,2024-01-01,7.7,33329.0,36723.0,20.9
13024,TOTAL,F,Y25-34,Y25-49,BE,2021-01-01,7.8,27548.0,28638.0,22.3
13025,TOTAL,F,Y25-34,Y25-49,BE,2022-01-01,7.6,29737.0,30782.0,22.7
13026,TOTAL,F,Y25-34,Y25-49,BE,2023-01-01,7.7,31365.0,32403.0,21.5
13027,TOTAL,F,Y25-34,Y25-49,BE,2024-01-01,7.6,33266.0,33937.0,21.5
13028,TOTAL,F,Y25-34,Y25-49,BG,2021-01-01,6.3,5691.0,7547.0,36.4
13029,TOTAL,F,Y25-34,Y25-49,BG,2022-01-01,6.1,5940.0,7384.0,42.4
13030,TOTAL,F,Y25-34,Y25-49,BG,2023-01-01,6.5,7150.0,8698.0,46.7
13031,TOTAL,F,Y25-34,Y25-49,BG,2024-01-01,6.9,8578.0,10560.0,45.6
13032,TOTAL,F,Y25-34,Y25-49,CY,2021-01-01,7.2,17055.0,19454.0,43.4
13033,TOTAL,F,Y25-34,Y25-49,CY,2022-01-01,7.3,18654.0,20741.0,39.7
13034,TOTAL,F,Y25-34,Y25-49,CY,2023-01-01,7.7,19527.0,22493.0,37.6
13035,TOTAL,F,Y25-34,Y25-49,CY,2024-01-01,7.7,21577.0,24862.0,34.8
13036,TOTAL,F,Y25-34,Y25-49,CZ,2021-01-01,7.7,11487.0,12728.0,18.1
13037,TOTAL,F,Y25-34,Y25-49,CZ,2022-01-01,7.7,13059.0,14474.0,17.5
13038,TOTAL,F,Y25-34,Y25-49,CZ,2023-01-01,7.8,14652.0,16182.0,19.7
13039,TOTAL,F,Y25-34,Y25-49,CZ,2024-01-01,7.8,15917.0,17121.0,19.2
13040,TOTAL,F,Y25-34,Y25-49,DE,2021-01-01,7.43,26370.0,30832.0,32.3
13041,TOTAL,F,Y25-34,Y25-49,DE,2022-01-01,6.6,26371.0,29889.0,33.9
13042,TOTAL,F,Y25-34,Y25-49,DE,2023-01-01,7.2,27774.0,31482.0,35.0
13043,TOTAL,F,Y25-34,Y25-49,DE,2024-01-01,7.2,29426.0,33478.0,32.2
13044,TOTAL,F,Y25-34,Y25-49,DK,2021-01-01,7.3,33693.0,35791.0,19.5
13045,TOTAL,F,Y25-34,Y25-49,DK,2022-01-01,7.4,34950.0,37311.0,20.2
13046,TOTAL,F,Y25-34,Y25-49,DK,2023-01-01,7.4,35013.0,36725.0,23.1
13047,TOTAL,F,Y25-34,Y25-49,DK,2024-01-01,7.5,36287.0,38243.0,21.1
13048,TOTAL,F,Y25-34,Y25-49,EE,2021-01-01,7.7,14903.0,16315.0,27.1
13049,TOTAL,F,Y25-34,Y25-49,EE,2022-01-01,7.7,17760.0,19812.0,31.3
13050,TOTAL,F,Y25-34,Y25-49,EE,2023-01-01,7.7,17721.0,19482.0,30.2
13051,TOTAL,F,Y25-34,Y25-49,EE,2024-01-01,7.4,18492.0,20544.0,34.7
13052,TOTAL,F,Y25-34,Y25-49,EL,2021-01-01,7.0,8850.0,10028.0,46.3
13053,TOTAL,F,Y25-34,Y25-49,EL,2022-01-01,7.0,9848.0,11053.0,43.6
13054,TOTAL,F,Y25-34,Y25-49,EL,2023-01-01,7.2,10334.0,12024.0,44.3
13055,TOTAL,F,Y25-34,Y25-49,EL,2024-01-01,7.1,11347.0,12948.0,43.9
13056,TOTAL,F,Y25-34,Y25-49,ES,2021-01-01,7.4,16010.0,17826.0,33.4
13057,TOTAL,F,Y25-34,Y25-49,ES,2022-01-01,7.3,16794.0,19069.0,35.5
13058,TOTAL,F,Y25-34,Y25-49,ES,2023-01-01,7.3,18295.0,20434.0,37.1
13059,TOTAL,F,Y25-34,Y25-49,ES,2024-01-01,7.3,18941.0,21327.0,35.9
13060,TOTAL,F,Y25-34,Y25-49,EU27_2020,2021-01-01,7.43,18761.0,21105.0,29.45
13061,TOTAL,F,Y25-34,Y25-49,EU27_2020,2022-01-01,7.3,19570.0,21789.0,30.19
13062,TOTAL,F,Y25-34,Y25-49,EU27_2020,2023-01-01,7.5,20956.0,23300.0,30.65
13063,TOTAL,F,Y25-34,Y25-49,EU27_2020,2024-01-01,7.4,22280.0,24786.0,29.68
13064,TOTAL,F,Y25-34,Y25-49,FI,2021-01-01,8.1,27613.0,29861.0,23.5
13065,TOTAL,F,Y25-34,Y25-49,FI,2022-01-01,7.9,28686.0,31438.0,23.2
13066,TOTAL,F,Y25-34,Y25-49,FI,2023-01-01,7.6,29808.0,32691.0,26.0
13067,TOTAL,F,Y25-34,Y25-49,FI,2024-01-01,7.6,30800.0,33163.0,27.3
13068,TOTAL,F,Y25-34,Y25-49,FR,2021-01-01,7.1,23250.0,26604.0,27.6
13069,TOTAL,F,Y25-34,Y25-49,FR,2022-01-01,7.2,23611.0,26465.0,31.4
13070,TOTAL,F,Y25-34,Y25-49,FR,2023-01-01,7.4,24827.0,27649.0,29.4
13071,TOTAL,F,Y25-34,Y25-49,FR,2024-01-01,7.3,26490.0,29864.0,29.4
13072,TOTAL,F,Y25-34,Y25-49,HR,2021-01-01,7.5,8988.0,9908.0,46.5
13073,TOTAL,F,Y25-34,Y25-49,HR,2022-01-01,7.4,9844.0,10667.0,44.8
13074,TOTAL,F,Y25-34,Y25-49,HR,2023-01-01,7.8,10840.0,11953.0,41.4
13075,TOTAL,F,Y25-34,Y25-49,HR,2024-01-01,8.0,13603.0,14655.0,34.9
13076,TOTAL,F,Y25-34,Y25-49,HU,2021-01-01,7.2,7130.0,7785.0,34.8
13077,TOTAL,F,Y25-34,Y25-49,HU,2022-01-01,7.5,7206.0,8119.0,33.7
13078,TOTAL,F,Y25-34,Y25-49,HU,2023-01-01,7.8,7981.0,9021.0,31.5
13079,TOTAL,F,Y25-34,Y25-49,HU,2024-01-01,7.7,9283.0,10327.0,28.6
13080,TOTAL,F,Y25-34,Y25-49,IE,2021-01-01,7.2,30331.0,33084.0,29.1
13081,TOTAL,F,Y25-34,Y25-49,IE,2022-01-01,7.2,31099.0,33952.0,33.1
13082,TOTAL,F,Y25-34,Y25-49,IE,2023-01-01,7.4,31388.0,35185.0,34.4
13083,TOTAL,F,Y25-34,Y25-49,IE,2024-01-01,7.6,34613.0,38394.0,31.5
13084,TOTAL,F,Y25-34,Y25-49,IT,2021-01-01,7.4,16950.0,19328.0,32.7
13085,TOTAL,F,Y25-34,Y25-49,IT,2022-01-01,7.4,18092.0,20672.0,32.9
13086,TOTAL,F,Y25-34,Y25-49,IT,2023-01-01,7.4,19500.0,22203.0,28.8
13087,TOTAL,F,Y25-34,Y25-49,IT,2024-01-01,7.4,20304.0,22995.0,29.9
13088,TOTAL,F,Y25-34,Y25-49,LT,2021-01-01,7.6,10982.0,13183.0,36.4
13089,TOTAL,F,Y25-34,Y25-49,LT,2022-01-01,7.8,11624.0,14282.0,39.3
13090,TOTAL,F,Y25-34,Y25-49,LT,2023-01-01,7.9,12980.0,15739.0,40.5
13091,TOTAL,F,Y25-34,Y25-49,LT,2024-01-01,7.8,14697.0,17045.0,41.3
13092,TOTAL,F,Y25-34,Y25-49,LU,2021-01-01,7.4,42546.0,46922.0,21.3
13093,TOTAL,F,Y25-34,Y25-49,LU,2022-01-01,7.1,46014.0,49497.0,18.8
13094,TOTAL,F,Y25-34,Y25-49,LU,2023-01-01,7.1,48290.0,54831.0,24.1
13095,TOTAL,F,Y25-34,Y25-49,LU,2024-01-01,7.1,50769.0,58280.0,22.5
13096,TOTAL,F,Y25-34,Y25-49,LV,2021-01-01,7.3,10878.0,12652.0,41.9
13097,TOTAL,F,Y25-34,Y25-49,LV,2022-01-01,7.3,11565.0,13457.0,44.1
13098,TOTAL,F,Y25-34,Y25-49,LV,2023-01-01,7.4,12860.0,14665.0,44.8
13099,TOTAL,F,Y25-34,Y25-49,LV,2024-01-01,7.4,14755.0,16626.0,45.2
13100,TOTAL,F,Y25-34,Y25-49,MT,2021-01-01,7.4,19262.0,22092.0,15.7
13101,TOTAL,F,Y25-34,Y25-49,MT,2022-01-01,7.5,20033.0,23910.0,15.4
13102,TOTAL,F,Y25-34,Y25-49,MT,2023-01-01,7.4,21349.0,24410.0,15.9
13103,TOTAL,F,Y25-34,Y25-49,MT,2024-01-01,7.8,23099.0,26041.0,18.3
13104,TOTAL,F,Y25-34,Y25-49,NL,2021-01-01,7.7,30493.0,32240.0,15.1
13105,TOTAL,F,Y25-34,Y25-49,NL,2022-01-01,7.6,31959.0,33501.0,14.7
13106,TOTAL,F,Y25-34,Y25-49,NL,2023-01-01,7.6,31547.0,34006.0,15.9
13107,TOTAL,F,Y25-34,Y25-49,NL,2024-01-01,7.6,34689.0,36989.0,17.0
13108,TOTAL,F,Y25-34,Y25-49,NO,2021-01-01,7.4,36357.0,38629.0,23.4
13109,TOTAL,F,Y25-34,Y25-49,NO,2022-01-01,7.8,39231.0,42807.0,22.0
13110,TOTAL,F,Y25-34,Y25-49,NO,2023-01-01,7.8,42073.0,44611.0,24.2
13111,TOTAL,F,Y25-34,Y25-49,NO,2024-01-01,7.5,40447.0,42305.0,23.7
13112,TOTAL,F,Y25-34,Y25-49,PL,2021-01-01,8.0,8871.0,9853.0,24.7
13113,TOTAL,F,Y25-34,Y25-49,PL,2022-01-01,8.1,9593.0,10682.0,27.3
13114,TOTAL,F,Y25-34,Y25-49,PL,2023-01-01,8.0,10704.0,11970.0,26.0
13115,TOTAL,F,Y25-34,Y25-49,PL,2024-01-01,7.9,12624.0,13788.0,23.0
13116,TOTAL,F,Y25-34,Y25-49,PT,2021-01-01,7.43,11590.0,13233.0,31.2
13117,TOTAL,F,Y25-34,Y25-49,PT,2022-01-01,7.4,11400.0,13040.0,29.9
13118,TOTAL,F,Y25-34,Y25-49,PT,2023-01-01,7.4,12378.0,14610.0,30.5
13119,TOTAL,F,Y25-34,Y25-49,PT,2024-01-01,7.6,13334.0,15111.0,28.7
13120,TOTAL,F,Y25-34,Y25-49,RO,2021-01-01,7.9,5549.0,6105.0,47.3
13121,TOTAL,F,Y25-34,Y25-49,RO,2022-01-01,8.0,5979.0,6501.0,47.9
13122,TOTAL,F,Y25-34,Y25-49,RO,2023-01-01,8.0,7057.0,7608.0,46.4
13123,TOTAL,F,Y25-34,Y25-49,RO,2024-01-01,8.0,8494.0,9012.0,40.1
13124,TOTAL,F,Y25-34,Y25-49,SE,2021-01-01,7.7,26644.0,27886.0,18.4
13125,TOTAL,F,Y25-34,Y25-49,SE,2022-01-01,7.4,27885.0,29234.0,21.2
13126,TOTAL,F,Y25-34,Y25-49,SE,2023-01-01,7.4,28281.0,29721.0,21.9
13127,TOTAL,F,Y25-34,Y25-49,SE,2024-01-01,7.4,27778.0,29165.0,22.5
13128,TOTAL,F,Y25-34,Y25-49,SI,2021-01-01,8.0,16382.0,17432.0,24.6
13129,TOTAL,F,Y25-34,Y25-49,SI,2022-01-01,8.0,17539.0,18557.0,24.6
13130,TOTAL,F,Y25-34,Y25-49,SI,2023-01-01,8.2,18806.0,19924.0,22.7
13131,TOTAL,F,Y25-34,Y25-49,SI,2024-01-01,8.1,20701.0,22040.0,23.2
13132,TOTAL,F,Y25-34,Y25-49,SK,2021-01-01,7.5,8780.0,8997.0,27.0
13133,TOTAL,F,Y25-34,Y25-49,SK,2022-01-01,7.5,9067.0,9411.0,27.0
13134,TOTAL,F,Y25-34,Y25-49,SK,2023-01-01,7.8,9282.0,9356.0,29.3
13135,TOTAL,F,Y25-34,Y25-49,SK,2024-01-01,7.9,9994.0,10396.0,28.2
13136,TOTAL,F,Y25-34,Y25-49,TR,2021-01-01,5.7,2867.0,4014.0,33.4
13137,TOTAL,F,Y25-34,Y25-49,TR,2022-01-01,5.5,2942.0,4382.0,31.1
13138,TOTAL,F,Y25-34,Y25-49,TR,2023-01-01,5.7,3168.0,4655.0,31.8
13139,TOTAL,F,Y25-34,Y25-49,TR,2024-01-01,5.9,4511.0,6689.0,26.8
13140,TOTAL,F,Y25-64,Y16-24,AT,2021-01-01,8.1,28955.0,31628.0,18.6
13141,TOTAL,F,Y25-64,Y16-24,AT,2022-01-01,7.9,29376.0,32441.0,19.0
13142,TOTAL,F,Y25-64,Y16-24,AT,2023-01-01,7.7,33534.0,36478.0,22.8
13143,TOTAL,F,Y25-64,Y16-24,AT,2024-01-01,7.6,34892.5,39149.0,20.9
13144,TOTAL,F,Y25-64,Y16-24,BE,2021-01-01,7.5,27448.0,29497.0,22.3
13145,TOTAL,F,Y25-64,Y16-24,BE,2022-01-01,7.5,29397.5,31296.5,22.7
13146,TOTAL,F,Y25-64,Y16-24,BE,2023-01-01,7.6,30945.0,33591.5,21.5
13147,TOTAL,F,Y25-64,Y16-24,BE,2024-01-01,7.5,33334.5,36078.0,21.5
13148,TOTAL,F,Y25-64,Y16-24,BG,2021-01-01,5.8,5896.0,7678.0,36.4
13149,TOTAL,F,Y25-64,Y16-24,BG,2022-01-01,5.7,6198.0,7649.5,42.4
13150,TOTAL,F,Y25-64,Y16-24,BG,2023-01-01,6.1,7450.5,9158.0,46.7
13151,TOTAL,F,Y25-64,Y16-24,BG,2024-01-01,6.4,8911.0,11223.0,45.6
13152,TOTAL,F,Y25-64,Y16-24,CY,2021-01-01,6.9,17776.5,21038.0,43.4
13153,TOTAL,F,Y25-64,Y16-24,CY,2022-01-01,7.2,18969.0,21829.0,39.7
13154,TOTAL,F,Y25-64,Y16-24,CY,2023-01-01,7.5,20129.5,23864.5,37.6
13155,TOTAL,F,Y25-64,Y16-24,CY,2024-01-01,7.5,22259.0,25880.5,34.8
13156,TOTAL,F,Y25-64,Y16-24,CZ,2021-01-01,7.3,11500.5,12918.5,18.1
13157,TOTAL,F,Y25-64,Y16-24,CZ,2022-01-01,7.5,13343.0,14608.5,17.5
13158,TOTAL,F,Y25-64,Y16-24,CZ,2023-01-01,7.5,14993.5,16317.5,19.7
13159,TOTAL,F,Y25-64,Y16-24,CZ,2024-01-01,7.5,16498.5,17749.0,19.2
13160,TOTAL,F,Y25-64,Y16-24,DE,2021-01-01,7.21,26907.0,31281.0,32.3
13161,TOTAL,F,Y25-64,Y16-24,DE,2022-01-01,6.5,26969.5,30658.5,33.9
13162,TOTAL,F,Y25-64,Y16-24,DE,2023-01-01,7.1,28348.0,32566.5,35.0
13163,TOTAL,F,Y25-64,Y16-24,DE,2024-01-01,7.0,29853.5,34214.5,32.2
13164,TOTAL,F,Y25-64,Y16-24,DK,2021-01-01,7.4,36338.0,40036.0,19.5
13165,TOTAL,F,Y25-64,Y16-24,DK,2022-01-01,7.5,37878.0,41836.0,20.2
13166,TOTAL,F,Y25-64,Y16-24,DK,2023-01-01,7.4,38251.0,41275.5,23.1
13167,TOTAL,F,Y25-64,Y16-24,DK,2024-01-01,7.5,39650.0,43274.0,21.1
13168,TOTAL,F,Y25-64,Y16-24,EE,2021-01-01,7.4,14130.0,15403.0,27.1
13169,TOTAL,F,Y25-64,Y16-24,EE,2022-01-01,7.4,16701.5,18707.5,31.3
13170,TOTAL,F,Y25-64,Y16-24,EE,2023-01-01,7.4,16890.0,18663.5,30.2
13171,TOTAL,F,Y25-64,Y16-24,EE,2024-01-01,7.3,17797.0,19784.0,34.7
13172,TOTAL,F,Y25-64,Y16-24,EL,2021-01-01,6.8,9162.5,10325.5,46.3
